action_name,leaf_value,effort_level,time,user_id,categories
Turn off the lights when not in use this week,1,Low,1746169213000,8b78e174-0699-478d-a645-975a5bba702e,Energy Efficiency
Use reusable shopping bags this week,1,Low,1746169219000,8b78e174-0699-478d-a645-975a5bba702e,Around the House
Pack your leftovers in reusable containers this week,1,Low,1746169332000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Around the House
Buy gifts from local vendors,2,Med,1746169340000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Health and Wellness
Unplug your unused electronics this week,3,Low,1746169341000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Energy Efficiency
Use reusable shopping bags this week,1,Low,1746169353000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Around the House
Use your reusable water bottle every day this week,1,Low,1746169358000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Around the House
Have a leftovers-only meal,1,Low,1746169360000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Food and Dining
Wash only full loads of laundry this week,1,Low,1746169364000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Around the House
Turn off the lights when not in use this week,1,Low,1746169367000,c0414d8e-e2cd-479b-b4ff-f65fe3f98013,Energy Efficiency
Pack your leftovers in reusable containers this week,1,Low,1742801727000,3537935c-b38f-48f0-9a56-af30c138056b,Around the House
Discover UW's Green Giants: LEED-Certified Landmarks,1,Low,1736865061000,c7bcef4d-a1ce-4a9d-9a58-57de6f725b98,Education and Advocacy
Set up and use recycling bins in your household,1,Low,1739908971000,b6edd716-81d5-487a-a31f-132240341d64,Around the House
Rinse your plastics before recycling them this week,1,Low,1739909018000,b6edd716-81d5-487a-a31f-132240341d64,Recycling and Upcycling
Wash only full loads in the dishwasher,1,Low,1740386117000,b6edd716-81d5-487a-a31f-132240341d64,Around the House
Opt for Earth-friendly hand & body soaps,2,Low,1740595362000,b6edd716-81d5-487a-a31f-132240341d64,Health and Wellness
Switch to plastic-free shampoo & conditioner,1,Low,1740595399000,b6edd716-81d5-487a-a31f-132240341d64,Health and Wellness
Go recycled for your toilet paper,3,Med,1740595411000,b6edd716-81d5-487a-a31f-132240341d64,Health and Wellness
Learn where your water comes from,1,Low,1741425043000,b6edd716-81d5-487a-a31f-132240341d64,Education and Advocacy
Turn off your automatic ice maker for 1 month,1,Low,1742209084000,b6edd716-81d5-487a-a31f-132240341d64,Energy Efficiency
Sign the Pledge poster during the April 28 Earth Day Extravaganza,1,Low,1745824137000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Education and Advocacy
Unplug your unused electronics this week,3,Low,1746169454000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Energy Efficiency
Pack your leftovers in reusable containers this week,1,Low,1746169458000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1746169460000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1746169462000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Around the House
Use your reusable water bottle every day this week,1,Low,1746169465000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Around the House
Have a leftovers-only meal,1,Low,1746169468000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Food and Dining
Wash only full loads of laundry this week,1,Low,1746169469000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Around the House
Turn off the lights when not in use this week,1,Low,1746169472000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Energy Efficiency
Commute by leg power - walk or bike to work or school,1,Low,1746169474000,266806f4-c6b5-4bef-91dc-fb250c6d8afa,Transportation and Travel
Go for clothing that supports the planet,1,Med,1746978409000,b6edd716-81d5-487a-a31f-132240341d64,Around the House
Set up and use recycling bins in your household,1,Low,1747455891000,b6edd716-81d5-487a-a31f-132240341d64,Around the House
Become a cycling hero and bike to work every day this week,9,Med,1736782910000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Transportation and Travel
Become a cycling hero and bike to work every day this week,9,Med,1743757591000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Transportation and Travel
Safely dispose of your e-waste on UWB campus,3,Med,1743757608000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Recycling and Upcycling
Follow a few sustainability influencers on Instagram,1,Low,1743757617000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Education and Advocacy
Suggest a new sustainable action or product,1,Low,1743757622000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Education and Advocacy
Check out some short videos about climate change,1,Low,1743757629000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Education and Advocacy
Learn the basics of climate change and greenhouse gas emissions,1,Low,1743757632000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Education and Advocacy
Celebrate Earth Day - April 22nd,1,Low,1745430093000,cb55302a-aa71-4091-8e29-6428e7dd4f45,Education and Advocacy
Volunteer in the UWT Giving Garden (April 25 Day of Caring),1,Low,1745575964000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Education and Advocacy
Become a cycling hero and bike to work every day this week,9,Med,1745575997000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Transportation and Travel
Join the April 22nd UW Bothell A4S talks and trivia,2,Low,1745576016000,84a8ebbe-79e3-45fe-85ba-b746f1c1d5eb,Education and Advocacy
Use the Bronco Transit,2,Low,1742801720000,9025c463-62d1-407a-8df4-dded0c52842c,Transportation and Travel
Wash only full loads of laundry this week,1,Low,1742801788000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Do your laundry in cold water this week,2,Low,1742802138000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Wash only full loads in the dishwasher,1,Low,1742802150000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Pack your leftovers in reusable containers this week,1,Low,1742802161000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Turn off the lights when not in use this week,1,Low,1742802171000,9025c463-62d1-407a-8df4-dded0c52842c,Energy Efficiency
Get familiar with your utility bill this month,1,Low,1742802196000,9025c463-62d1-407a-8df4-dded0c52842c,Education and Advocacy
Install door sweeps in your house,38,Med,1742802235000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Turn down your heater 2 degrees this week,2,Low,1742837231000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Unplug your unused electronics this week,3,Low,1742837239000,9025c463-62d1-407a-8df4-dded0c52842c,Energy Efficiency
Set up and use recycling bins in your household,1,Low,1742837256000,9025c463-62d1-407a-8df4-dded0c52842c,Around the House
Use the Single Stream WMU campus recycling this week,1,Low,1743410104000,9025c463-62d1-407a-8df4-dded0c52842c,Recyling and Upcycling
Use public transportation to commute to work,2,Low,1744743334000,03a7ff0b-ce38-4604-a405-2fce519db55e,Transportation and Travel
Buy second-hand clothes,1,Low,1744743352000,03a7ff0b-ce38-4604-a405-2fce519db55e,Recycling and Upcycling
Check out your local farmer's market this week,2,Med,1744743359000,03a7ff0b-ce38-4604-a405-2fce519db55e,Food and Dining
Enjoy one meal a day without meat,1,Low,1744743378000,03a7ff0b-ce38-4604-a405-2fce519db55e,Food and Dining
Learn about fast fashion,1,Low,1744743411000,03a7ff0b-ce38-4604-a405-2fce519db55e,Education and Advocacy
Opt for the stairs instead of the elevator this week,1,Med,1744743423000,03a7ff0b-ce38-4604-a405-2fce519db55e,Energy Efficiency
Learn where your water comes from,1,Low,1743589679000,d20d867b-a221-480b-bece-e38c1d43184c,Education and Advocacy
Attend the April 10 Huskies for Equitable Sustainability meeting,1,Low,1743589747000,d20d867b-a221-480b-bece-e38c1d43184c,Education and Advocacy
Have a taco from Taco Time NW - the PNW's carbon-free taco joint,1,Low,1743589779000,d20d867b-a221-480b-bece-e38c1d43184c,Food and Dining
Follow a few sustainability influencers on Instagram,1,Low,1743589822000,d20d867b-a221-480b-bece-e38c1d43184c,Education and Advocacy
Suggest a new sustainable action or product,1,Low,1743589832000,d20d867b-a221-480b-bece-e38c1d43184c,Education and Advocacy
Learn about the benefits switching to an electric car,1,Low,1743589856000,d20d867b-a221-480b-bece-e38c1d43184c,Transportation and Travel
Learn about energy from unused electronics,1,Low,1743589864000,d20d867b-a221-480b-bece-e38c1d43184c,Education and Advocacy
Learn about switching to a heat pump,1,Low,1743589879000,d20d867b-a221-480b-bece-e38c1d43184c,Energy Efficiency
Commute by leg power - walk or bike to work or school,1,Low,1743589901000,d20d867b-a221-480b-bece-e38c1d43184c,Transportation and Travel
Plant a home vegetable or herb garden this year,11,Med,1743589913000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Use reusable shopping bags this week,1,Low,1743589925000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Swap meat for tofu in your next Chinese meal,1,Low,1743589937000,d20d867b-a221-480b-bece-e38c1d43184c,Food and Dining
Use wool dryer balls in your dryer this month,2,Low,1743615384000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Buy a greener laundry detergent this month,1,Med,1743615401000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743615430000,d20d867b-a221-480b-bece-e38c1d43184c,Recycling and Upcycling
Pack your leftovers in reusable containers this week,1,Low,1738243127000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Around the House
Take public transportation to or from the airport,2,Med,1738356141000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Transportation and Travel
Follow GetGreen on Social Media,1,Low,1738356181000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Education and Advocacy
Switch one standard bulb to LED lights,10,Med,1738356209000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Energy Efficiency
Turn off the lights when not in use this week,1,Low,1738485904000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Energy Efficiency
Wash only full loads of laundry this week,1,Low,1738485950000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1738506651000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1738506675000,fe199b58-5da8-42d3-ae66-8ee241f73f4c,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744630112000,d20d867b-a221-480b-bece-e38c1d43184c,Recycling and Upcycling
Plant some trees in your yard this year,3,Low,1744630140000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Set up and use a home composting system,8,Med,1744630154000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Switch to an electric lawn mower,9,Med,1744630167000,d20d867b-a221-480b-bece-e38c1d43184c,Around the House
Use your reusable water bottle every day this week,1,Low,1743374105000,c989ade2-041e-4f90-937d-aed05c735b89,Around the House
Use wool dryer balls in your dryer this month,2,Low,1743374129000,c989ade2-041e-4f90-937d-aed05c735b89,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1743374137000,c989ade2-041e-4f90-937d-aed05c735b89,Recycling and Upcycling
Tune in to a climate podcast,1,Low,1743374307000,c989ade2-041e-4f90-937d-aed05c735b89,Education and Advocacy
Set up and use recycling bins in your household,1,Low,1743374363000,c989ade2-041e-4f90-937d-aed05c735b89,Around the House
Rinse your plastics before recycling them this week,1,Low,1743374370000,c989ade2-041e-4f90-937d-aed05c735b89,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1743374388000,c989ade2-041e-4f90-937d-aed05c735b89,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1743374414000,c989ade2-041e-4f90-937d-aed05c735b89,Education and Advocacy
Use wool dryer balls in your dryer this month,2,Low,1749902164000,fbce9840-2fec-4fef-9f00-235791252538,Around the House
Wash only full loads of laundry this week,1,Low,1742975342000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Turn off the lights when not in use this week,1,Low,1742975368000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Energy Efficiency
Pack your leftovers in reusable containers this week,1,Low,1742975383000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Learn about fast fashion,1,Low,1742975395000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Education and Advocacy
Pack your leftovers in reusable containers this week,1,Low,1743601548000,ac50b9a7-ef4a-4417-88d0-dc0a123e9d15,Around the House
Wash only full loads of laundry this week,1,Low,1744007791000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Turn down your heater 2 degrees this week,2,Low,1744007813000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Do your laundry in cold water this week,2,Low,1744007824000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Try an online Earth Day quiz,1,Low,1744037469000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Education and Advocacy
Pack your leftovers in reusable containers this week,1,Low,1744037515000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Close your curtains or blinds this week,2,Med,1744037569000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Energy Efficiency
Drive with Eco Mode this week,1,Low,1744037584000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Transportation and Travel
Get familiar with your utility bill this month,1,Low,1744037590000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Education and Advocacy
Wash only full loads of laundry this week,1,Low,1744481616000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Turn off the lights when not in use this week,1,Low,1744481623000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Energy Efficiency
Use your reusable water bottle every day this week,1,Low,1744481635000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744481651000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Recycling and Upcycling
Have a leftovers-only meal,1,Low,1744481697000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Food and Dining
Turn down your heater 2 degrees this week,2,Low,1744481773000,39c78d0e-fb52-40f6-a5ea-f4f6fba766af,Around the House
Learn about fast fashion,1,Low,1744628067000,b32be947-dfae-4dd2-a5df-1c8ed8a26ab9,Education and Advocacy
Pack your lunch in reusable items this week,1,Low,1747927982000,3575a52f-1530-4729-bedb-c5effdf3e291,On The Job
Use a reusable coffee cup for coffee breaks at work this week,1,Low,1747927993000,3575a52f-1530-4729-bedb-c5effdf3e291,On The Job
Pack your leftovers in reusable containers this week,1,Low,1747928002000,3575a52f-1530-4729-bedb-c5effdf3e291,Around the House
Unplug your unused electronics this week,3,Low,1745235622000,3575a52f-1530-4729-bedb-c5effdf3e291,Energy Efficiency
Opt for the stairs instead of the elevator this week,1,Med,1745235630000,3575a52f-1530-4729-bedb-c5effdf3e291,Energy Efficiency
Use reusable shopping bags this week,1,Low,1745235665000,3575a52f-1530-4729-bedb-c5effdf3e291,Around the House
Turn off the lights when not in use this week,1,Low,1745235670000,3575a52f-1530-4729-bedb-c5effdf3e291,Energy Efficiency
Turn off the lights when not in use this week,1,Low,1745658239000,3575a52f-1530-4729-bedb-c5effdf3e291,Energy Efficiency
Use reusable shopping bags this week,1,Low,1745658247000,3575a52f-1530-4729-bedb-c5effdf3e291,Around the House
Unplug your unused electronics this week,3,Low,1745658252000,3575a52f-1530-4729-bedb-c5effdf3e291,Energy Efficiency
Use reusable shopping bags this week,1,Low,1745823860000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Around the House
Turn off the lights when not in use this week,1,Low,1745823872000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Energy Efficiency
Use your reusable water bottle every day this week,1,Low,1745823875000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Around the House
Recycle your plastic bags this week,1,Low,1745823887000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1745839159000,3575a52f-1530-4729-bedb-c5effdf3e291,Around the House
Turn off the lights when not in use this week,1,Low,1745839164000,3575a52f-1530-4729-bedb-c5effdf3e291,Energy Efficiency
Rinse your plastics before recycling them this week,1,Low,1745839183000,3575a52f-1530-4729-bedb-c5effdf3e291,Recycling and Upcycling
Use reusable shopping bags this week,1,Low,1746093654000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1746093659000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Recycling and Upcycling
Unplug your unused electronics this week,3,Low,1746093660000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Energy Efficiency
Buy gifts from local vendors,2,Med,1746093661000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Health and Wellness
Use your reusable water bottle every day this week,1,Low,1746097204000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Around the House
Turn off the lights when not in use this week,1,Low,1746097211000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Energy Efficiency
Have a leftovers-only meal,1,Low,1746097216000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Food and Dining
Use the Meridian High  plastic collection bins this week,1,Low,1746097254000,4e65f7a3-d83c-472a-a7c4-4fc8bcc4dff0,Recycling and Upcycling
Learn the basics of climate change and greenhouse gas emissions,1,Low,1743741557000,3575a52f-1530-4729-bedb-c5effdf3e291,Education and Advocacy
Use public transportation to commute to work,2,Low,1743742652000,3575a52f-1530-4729-bedb-c5effdf3e291,Transportation and Travel
Pack your leftovers in reusable containers this week,1,Low,1743808003000,3575a52f-1530-4729-bedb-c5effdf3e291,Around the House
