Title,URL,Image URL,Habits,External Links (from Habits),Habit Forming Challenges,ID # (from Habit Forming Challenges),One Off Challenges,ID # (from One Off Challenges),Projects,ID # (from Projects),Partner Challenges Duluth,Partner Challenges Duluth copy,Projects copy,Partner Challenges TalkingRain copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges TMMC copy,Partner Challenges TMMC copy,Partner Challenges Arlington copy,Sponsors,Partner Challenges Arlington copy,Copia de Partner Challenges SB,Partner Challenges FCCPS copy,Partner Challenges WMich copy,Partner Challenges Demo copy,Partner Challenges PNWCW copy,Partner Challenges CSP copy,Partner Challenges Sunripe copy
Pan fried sesame garlic tofu,https://www.tablefortwoblog.com/pan-fried-sesame-garlic-tofu/,https://www.tablefortwoblog.com/wp-content/uploads/2018/09/pan-fried-spicy-garlic-tofu-recipe-photos-tablefortwoblog-1.jpg,,,"CHFD0030,CHFD0031","CHFD0030, CHFD0031",,,,,,,,,,,,,,,,,,,,,,,
25 great tofu based recipes,https://www.delish.com/cooking/g26001696/tofu-recipes/,"https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/delish-210222-seitan-banh-mi-01-portrait-jg-1627937223.jpg?crop=1.00xw:0.401xh;0,0.318xh&resize=1200:*",,,CHFD0031,CHFD0031,,,,,,,,,,,,,,,,,,,,,,,
Backyard Garden Seeds,https://www.backyardgardenseeds.com/,"https://static.wixstatic.com/media/327615_6d36340edf284d0a8024caa679b5d8d3~mv2.jpg/v1/fill/w_600,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_20230415_093510_340.jpg",,,CHFD0027,CHFD0027,,,,,,,,,,,,,,,,,,,,,,,
Earth911.com guide to sustainable investment funds,https://earth911.com/how-and-buy/socially-responsible-investment-funds/,https://earth911.com/wp-content/uploads/2018/12/AdobeStock_206647346-e1641172808809.jpeg,,,"CHEA0002,CHAW0010","CHEA0002, CHAW0010",,,,,,,,,,,,,,,,,,,,,,,
DIY dog treats,https://www.plantedinthewoods.com/blog/diy-dog-treats,https://images.squarespace-cdn.com/content/5d644b866426a20001af133f/1636786460320-VX7L21XMBLS9G9X1QM2G/25.png,,,CHPT0001,CHPT0001,,,,,,,,,,,,,,,,,,,,,,,
Molly Mutt guide to DIY dog bed stuffing,https://www.mollymutt.com/dog-bed-stuffing,https://i3.ytimg.com/vi/M5hBEE_NDM4/mqdefault.jpg,,,CHPT0003,CHPT0003,,,,,,,,,,,,,,,,,,,,,,,
DIY dog bed creation,"https://www.hillspet.com/dog-care/resources/diy-dog-bed#:~:text=The%20simplest%20DIY%20dog%20bed,and%20comfortable%20for%20your%20dog.",https://www.hillspet.com/content/dam/cp-sites/hills/hills-pet/en_us/img/article/golden-retriever-sleeping-in-dog-bed-SW.jpg,,,CHPT0003,CHPT0003,,,,,,,,,,,,,,,,,,,,,,,
Bark.co guide to donating old dog toys,https://post.bark.co/fun/can-you-donate-dog-toys/,https://post.bark.co/wp-content/uploads/2021/09/terrier-dog-with-bundle-of-dog-toys.jpg,,,CHPT0004,CHPT0004,,,,,,,,,,,,,,,,,,,,,,,
Humane Society donation information,https://www.thehumanesociety.org/more-ways-to-donate/donate-items/,https://images.emeraldtechnology.net/images/Humane_Society_Logo.jpg,,,CHPT0004,CHPT0004,,,,,,,,,,,,,,,,,,,,,,,
SeaTrees Palos Verdes Kelp Forest,https://sea-trees.org/pages/palos-verdes-kelp,https://cdn.shopify.com/s/files/1/0085/8790/3012/files/IMG-2800_1400x.JPG?v=1602543075,,,,,,,PROJ0004,PROJ0004,,,,,,,,,,,,,,,,,,,
Decluttering your old clothes and sheets,https://www.apartmenttherapy.com/genius-way-declutter-clothes-sheets-36960093,"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,c_fill,g_auto,w_1500,ar_3:2/stock%2FGettyImages-1221702981",,,CHHH0025,CHHH0025,,,,,,,,,,,,,,,,,,,,,,,
Pintrest sheets into beanbag chair magic,https://www.pinterest.com/pin/164099980158981444/,https://i.pinimg.com/736x/2d/bc/f8/2dbcf8935f054db9fd30b3161e6207dd.jpg,,,CHHH0025,CHHH0025,,,,,,,,,,,,,,,,,,,,,,,
Earth911 How plant based diets impact climate change,https://earth911.com/inspire/how-plant-based-diets-directly-impact-climate-change/?utm_source=ActiveCampaign&utm_medium=email&utm_content=%F0%9F%8C%8E+Invest+With+Your+Conscience+%7C+Plant-based+Diets+Impact+Climate+Change+%7C+Passive+House+Design+%7C+Podcast%3A+Seaweed-based+Packaging&utm_campaign=Earth911%3A+January+14%2C+2022,https://earth911.com/wp-content/uploads/2022/01/AdobeStock_225271846-1.jpeg,,,COEA0006,COEA0006,,,,,,,,,,,,,,,,,,,,,,,
Bon Appetit green curry lentil soup,https://www.bonappetit.com/recipe/green-curry-lentil-soup,"https://assets.bonappetit.com/photos/601dd93ffd0521fa8fa41d85/16:9/w_1280,c_limit/Lunch-Green-Curry-Lentil-Soup.jpg",,,CHFD0032,CHFD0032,,,,,,,,,,,,,,,,,,,,,,,
Modern  Proper Hungarian mushroom soup,https://themodernproper.com/hungarian-mushroom-soup,https://images.themodernproper.com/billowy-turkey/production/posts/2019/Hungarian-Mushroom-Soup-6.jpg?w=1200&h=630&q=82&fm=jpg&fit=crop&dm=1601404554&s=6a095123ab2e985390f868b9ad4e6c81,,,CHFD0032,CHFD0032,,,,,,,,,,,,,,,,,,,,,,,
Food Network healthified broccoli cheddar soup,https://www.foodnetwork.com/recipes/food-network-kitchen/healthified-broccoli-cheddar-soup-recipe-2119129,https://d2v9mhsiek5lbq.cloudfront.net/eyJidWNrZXQiOiJsb21hLW1lZGlhLXVrIiwia2V5IjoiZm9vZG5ldHdvcmstaW1hZ2UtNjViY2E3ODEtNDk1NC00MjcxLWJlMzMtZmNkOWRlNDA2ZWZiLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY292ZXIiLCJ3aWR0aCI6MTkyMCwiaGVpZ2h0IjoxMDgwfSwianBlZyI6eyJxdWFsaXR5Ijo3NSwicHJvZ3Jlc3NpdmUiOnRydWV9fX0=,,,CHFD0032,CHFD0032,,,,,,,,,,,,,,,,,,,,,,,
Food Network vegetarian chili,https://www.foodnetwork.com/recipes/robin-miller/vegetarian-chili-recipe-1917088,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2011/8/10/2/Thanksgiving-2011_RM0209-vegetarian-chili_s4x3.jpg.rend.hgtvcom.616.462.suffix/1382540658014.jpeg,,,CHFD0032,CHFD0032,,,,,,,,,,,,,,,,,,,,,,,
Earth911 guide to plant based soups,https://earth911.com/home-garden/plant-based-soups-super-for-you-the-planet/,https://earth911.com/wp-content/uploads/2021/01/AdobeStock_66716773-1.jpeg,,,CHFD0032,CHFD0032,,,,,,,,,,,,,,,,,,,,,,,
Natasha Kitchen cabbage and mushroom chebureki,https://natashaskitchen.com/cabbage-and-mushroom-chebureki-turnovers/,https://natashaskitchen.com/wp-content/uploads/2015/07/Cabbage-and-Mushroom-Chebureki-6.jpg,,,CHFD0022,CHFD0022,,,,,,,,,,,,,,,,,,,,,,,
Herb and cheese Chebureks,https://lyukum.com/chebureks/,https://lyukum.com/wp-content/uploads/2015/04/IMGP4718.jpg,,,CHFD0022,CHFD0022,,,,,,,,,,,,,,,,,,,,,,,
Drive Safe and Save,https://www.statefarm.com/customer-care/download-mobile-apps/drive-safe-and-save-mobile,https://www.statefarm.com/content/dam/sf-library/en-us/secure/legacy/state-farm/SF_Logo_Red_Standard_Horzintal.png,,,CHTT0018,CHTT0018,,,,,,,,,,,,,,,,,,,,,,,
Treehugger guide to cell phone recycling,https://www.treehugger.com/cell-phone-recycling-5190577,"https://www.treehugger.com/thmb/y1RfN2OtnerNHr4TLzdNKzqdW9Q=/2195x1366/filters:fill(auto,1)/e-waste--disassembled-smartphone-and-recycle-bin-1167668123-97d3408fc75343c9a002754968ea3281.jpg",,,CHRU0010,CHRU0010,,,,,,,,,,,,,,,,,,,,,,,
The benefits of weather stripping,https://www.homeadvisor.com/r/benefits-of-weather-stripping/,https://www.homeadvisor.com/r/wp-content/uploads/2016/07/3126430_original.jpg,,,CHEE0012,CHEE0012,,,,,,,,,,,,,,,,,,,,,,,
Weather stripping prevention against drafts,"https://energyeducation.ca/encyclopedia/Weather_stripping#:~:text=Weatherstripping%20is%20a%20very%20simple,better%20protection%20against%20air%20drafts.",https://energyeducation.ca/wiki/images/8/80/NRCANWEATHERSTRIP1.png,,,CHEE0012,CHEE0012,,,,,,,,,,,,,,,,,,,,,,,
Ecolibrium3 Home Energy Audit (HEA) information,https://www.ecolibrium3.org/energyaudit/,https://www.ecolibrium3.org/wp-content/uploads/2021/03/ahea-icon-02.png,,,CHEA0007,CHEA0007,,,,,,,,,,,,,,,,,,,,,,,
Minnesota Grown: Community Sustainable Agriculture,https://minnesotagrown.com/csa/,https://minnesotagrown.com/wp-content/uploads/2018/10/default-member-image.jpg,,,CHFD0033,CHFD0033,,,,,"DCCFD0016,DCCFD0001",,,,,,,,,,,,,,,,,,
"Energy efficient cooking - gas, electric or induction",https://www.leafscore.com/eco-friendly-kitchen-products/which-is-more-energy-efficient-gas-electric-or-induction/,https://44figk28e7sf2xjn7olhdqyd-wpengine.netdna-ssl.com/wp-content/uploads/2020/02/energy-efficient-stovetop.jpg,,,COEA0011,COEA0011,,,,,,,,,,,,,,,,,,,,,,,
Energy Star guide to induction cooking,https://www.energystar.gov/about/2021_residential_induction_cooking_tops,https://images.emeraldtechnology.net/images/Energy_Star_Logo.jpg,,,COEA0011,COEA0011,,,,,,,,,,,,,,,,,,,,,,,
Treehugger guide to small induction stoves,https://www.treehugger.com/energy-efficient-induction-cooktops-for-small-kitchens-4858317,https://www.treehugger.com/thmb/Ojiwf115Nq8S1-8gCuIrG_uWaVI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__treehugger__images__2011__10__DDPInductionCooktop-bdb95efc45a04bc98b0d01a6bf14208b.jpg,,,COEA0011,COEA0011,,,,,,,,,,,,,,,,,,,,,,,
UW Campus Sustainability Fund,https://csf.uw.edu/,https://images.emeraldtechnology.net/images/PROJ0006.jpg,,,,,,,"PROJ0006,PROJ0011","PROJ0006, PROJ0011",,,,,,,,,,,,,,,,,,,
Emerald Palate guide to must try Indian food in Seattle,https://www.emeraldpalate.com/must-try-indian-food-in-seattle/,https://www.emeraldpalate.com/wp-content/uploads/2021/09/Best-Casual-Restaurants-In-Seattlle-Karachi-Cowboys-FACEBOOK.jpg,,,CHFD0035,CHFD0035,,,,,,,,,,,,,,,,,,,,,,,
EPA guide to electronics recycling,https://www.epa.gov/recycle/electronics-donation-and-recycling,"https://www.epa.gov/system/files/images/2022-03/epa-standard-twitter.jpg
",,,CORU0001,CORU0001,,,,,,,,,,,,,,,,,,,,,,,
Climate.org e-waste and how to reduce it,https://climate.org/e-waste-and-how-to-reduce-it,https://climate.org/wp-content/uploads/2018/11/36708878813_1df33db413_k-500x277.jpg,,,CORU0001,CORU0001,,,,,,,,,,,,,,,,,,,,,,,
BBC guide to food waste and composting,https://www.bbc.com/future/article/20200224-how-cutting-your-food-waste-can-help-the-climate,https://ychef.files.bbci.co.uk/live/624x351/p084qtwc.jpg,,,CHHH0027,CHHH0027,,,,,,,,,,,,,,,,,,,,,,,
UW Recycling Overview,  https://green.uw.edu/blog/blog/80,https://green.uw.edu/blog/files/SCRAM-2022-blog-post-header-1.jpg,,,CHRU0011,CHRU0011,,,,,,,,,,,,,,,,,,,,,,,
Earth.org 8 must read books on climate change,https://earth.org/climate-change-books/,https://earth.org/wp-content/uploads/2019/01/Must-Read-Books.jpg,,,CHEA0008,CHEA0008,,,,,,,,,,,,,,,,,,,,,,,
EnergyStar Flip Your Fridge Calculator,https://www.energystar.gov/products/appliances/refrigerators/flip-your-fridge,https://www.energystar.gov/sites/es/images/flip-your-fridge/FYF_calc_banner.png,,,CHEE0005,CHEE0005,,,,,,,,,,,,,,,,,,,,,,,
Follow GetGreen app on Instagram,https://www.instagram.com/getgreenapp/?hl=en,https://www.getgreen.eco/files/theme/images/GetGreen_Color_Full.png,,,CHEA0004,CHEA0004,,,,,,,,,,,,,,,,,,,,,,,
Better Home and Garden: how to make compost at home,https://www.bhg.com/gardening/yard/compost/how-to-compost/,https://www.bhg.com/thmb/QeD0x9uL6DabVUYRSTYYzsuYf6M=/1920x0/filters:no_upscale():strip_icc()/compost-pile-rake-86cd59eb-8dac48cb789444edb109016d843b7743.jpg,,,"CHHH0028,CHHH0027","CHHH0028, CHHH0027",,,,,,,,,,,,,,,,,,,,,,,
"Composting at home, EPA",https://www.epa.gov/recycle/composting-home,https://www.epa.gov/system/files/images/2022-03/epa-standard-twitter.jpg,,,"CHHH0028,CHHH0027","CHHH0028, CHHH0027",,,,,,,,,,,,,,,,,,,,,,,
Composting is one of the simplest low-tech climate change reversing actions people can take,https://drawdown.org/solutions/composting,https://drawdown.org/sites/default/files/styles/twitter/public/solutions/solution_composting01.jpg?itok=cPihY6j5,,,"CHHH0027,CHHH0028,CHRU0003","CHHH0027, CHHH0028, CHRU0003",,,,,,,,,,,,,,,,,,,,,,,
Earth911 guide to making your own potting soil,https://earth911.com/home-garden/diy-potting-soil/,https://earth911.com/wp-content/uploads/2022/04/AdobeStock_205635478-1.jpeg,,,CHHH0029,CHHH0029,,,,,,,,,,,,,,,,,,,,,,,
Read up on dishwasher energy usage,https://ecocostsavings.com/dishwasher-wattage-energy-efficiency/,https://ecocostsavings.com/wp-content/uploads/2021/10/dishwasher-wattage.jpg,,,CHHH0030,CHHH0030,,,,,,,,,,,,,,,,,,,,,,,
Carbon emissions per flight from Google Flights,https://support.google.com/travel/answer/9671620?hl=en,https://lh3.googleusercontent.com/3_l97rr0GvhSP2XV5OoCkV2ZDTIisAOczrSdzNCBxhIKWrjXjHucxNwocghoUa39gw=w36-h36,,,CHTT0021,CHTT0021,,,,,,,,,,,,,,,,,,,,,,,
BBC guide to emissions from flying and climate change,https://www.bbc.com/future/article/20200218-climate-change-how-to-cut-your-carbon-emissions-when-flying,https://ychef.files.bbci.co.uk/live/624x351/p083t60m.jpg,,,CHTT0021,CHTT0021,,,,,,,,,,,,,,,,,,,,,,,
What is Reef-Safe Sunscreen?,https://www.rei.com/learn/expert-advice/what-is-reef-safe-sunscreen.html,https://www.rei.com/dam/content_team_011818_16996_reef_safe_sunscreen_hero_lg.jpg,,,CHHW0005,CHHW0005,,,,,,,,,,,,,,,,,,,,,,,
Carbon footprint of footwear,https://news.mit.edu/2013/footwear-carbon-footprint-0522,https://news.mit.edu/sites/default/files/images/201305/20130521145210-0_1.jpg,,,CHHW0006,CHHW0006,,,,,,,,,,,,,,,,,,,,,,,
Where to Compost: A State-by-State Guide,https://www.litterless.com/wheretocompost,https://images.squarespace-cdn.com/content/v1/55cfcd4ae4b0c17da812b28a/1527174842572-BCYLAO9PQ2G9BYSWCB22/Where+to+compost+throughout+the+United+States+and+Canada%3A+a+state-by-state+guide+to+staying+zero+waste+%7C+Litterless?format=1500w,,,CHRU0012,CHRU0012,,,,,,,,,,,,,,,,,,,,,,,
A Guide to Land Acknowledgement,https://nativegov.org/news/a-guide-to-indigenous-land-acknowledgment/,https://nativegov.org/wp-content/uploads/2021/09/nicholas-bartos-YwSxLoiXZFU-unsplash-scaled-1.jpg,,,,,,,,,DCCEA0001,,,,,,,,,,,,,,,,,,
Onigamiinsing Dibaajimowinan-Duluth’s Stories,https://www.duluthstories.net/,http://www.duluthstories.net/images/sitebanner2-lg.jpg,,,,,,,,,DCCEA0001,,,,,,,,,,,,,,,,,,
Land Treaties Duluth,https://treatiesmatter.org/treaties/land,http://treatiesmatter.org/assets/images/logo-new.png,,,,,,,,,DCCEA0001,,,,,,,,,,,,,,,,,,
Wild Rice and the Ojibwe,https://www.mnopedia.org/thing/wild-rice-and-ojibwe,https://www.mnopedia.org/sites/default/files/styles/article_main/public/Wild_rice_harvest_on_Mud_Lake%2C_Cass_County%2C_Minnesota%2C_September_2015.jpg,,,,,,,,,"DCCEA0001,DCCEA0005",,,,,,,,,,,,,,,,,,
Formal Land Acknowledgement,https://about.d.umn.edu/campus-history/land,https://about.d.umn.edu/sites/about.d.umn.edu/files/styles/medium/public/2020-12/WitchTreeVariation350x447.jpg?itok=wVwes0_J,,,,,,,,,"DCCEA0001,DCCEA0012",,,,,,,,,,,,,,,,,,
Timeline of Agricultural Labor in the U.S.,https://nfwm.org/farm-workers/farm-worker-issues/slider-test/,https://nfwm.org/wp-content/uploads/2018/07/convict-leasing-600x288.jpg,,,,,,,,,DCCEA0002,,,,,,,,,,,,,,,,,,
Farm Worker Campaigns,https://nfwm.org/take-action/farm-worker-campaigns/,https://nfwm.org/wp-content/uploads/2022/03/Campaign-Wendys-Boycott-600x386.png,,,,,,,,,DCCEA0002,,,,,,,,,,,,,,,,,,
The Farm Act,https://nfwm.org/action-alerts/action-alert-the-farm-act/,https://nfwm.org/wp-content/uploads/2020/06/farmact.png,,,,,,,,,DCCEA0002,,,,,,,,,,,,,,,,,,
What is Bioregionalism,https://deptofbioregion.org/bioregionalism/,https://deptofbioregion.org/wp-content/uploads/2022/05/Watershed-Commons-Written-Logo-smallv3.png,,,,,,,,,DCCEA0003,,,,,,,,,,,,,,,,,,
Food Sovereignty: Climate Justice Alliance,https://climatejusticealliance.org/workgroup/food-sovereignty/,https://climatejusticealliance.org/wp-content/uploads/2018/05/CJA-logo-update-2018_Whole-cropped.png,,,,,,,,,DCCEA0004,,,,,,,,,,,,,,,,,,
U.S. Food Sovereignty Alliance,https://usfoodsovereigntyalliance.org/what-is-food-sovereignty/,http://usfoodsovereigntyalliance.org/wp-content/uploads/2016/02/USFSA_LOGO_FINAL_CLR-cropped.jpg,,,,,,,,,DCCEA0004,,,,,,,,,,,,,,,,,,
National Family Farm Coalition,https://nffc.net/what-we-do/food-sovereignty/,https://nffc.net/wp-content/uploads/logos-NFFC.png,,,,,,,,,DCCEA0004,,,,,,,,,,,,,,,,,,
Restoring and Recovering Indigenous Seeds,https://futureoffood.org/insights/seeds-of-resilience-a-compendium-of-perspectives/?id=1544,http://futureoffood.org/wp-content/uploads/2021/01/GA-Seed-Cleaning-LB2009_9784-1600.jpg,,,,,,,,,DCCEA0005,,,,,,,,,,,,,,,,,,
Dream of Wild Health,https://dreamofwildhealth.org/,https://dreamofwildhealth.org/wp-content/uploads/2017/09/unnamed.png,,,,,,,,,DCCEA0005,,,,,,,,,,,,,,,,,,
White Earth Land Recovery Project,https://www.welrp.org/,https://www.welrp.org/wp-content/uploads/2021/10/rice-out-of-the-parching-kettle-scaled.jpg,,,,,,,,,DCCEA0005,,,,,,,,,,,,,,,,,,
Anishinaabe Agriculture Institute,http://anishinaabeagriculture.org/,http://images.squarespace-cdn.com/content/v1/569149632399a3180165678b/1554997124027-PSHDEJHKX8H4IX0DGQ3D/AAI+Logo+-+Screen-cream.png?format=1500w,,,,,,,,,DCCEA0005,,,,,,,,,,,,,,,,,,
Whole Food Co-op,https://wholefoods.coop/,https://wholefoods.coop/cms/wp-content/themes/wfc/img/wfc-logo.png?no-hours=1,,,,,,,,,DCCFD0002,,,,,,,,,,,,,,,,,,
Indigenous First Art and Gift Shop,https://www.aicho.org/indigenous-first-art--gift-shop.html#/,https://www.aicho.org/uploads/1/2/4/6/124645825/published/indigenousfirstlogovector.png?1562264335,,,,,,,,,DCCFD0003,,,,,,,,,,,,,,,,,,
Native Wise LLC,https://www.facebook.com/NativeWiseLLC/,https://scontent-dfw5-2.xx.fbcdn.net/v/t39.30808-1/300499884_600941118245972_1689219770291722686_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=d36de4&_nc_ohc=1hF1D61M_csAX8H6zbf&_nc_ht=scontent-dfw5-2.xx&oh=00_AfC2E9smbOIh0r-toBLIrUoidyyQ2w9M6KJLtHh_cq5c_Q&oe=64821C17,,,,,,,,,DCCFD0003,,,,,,,,,,,,,,,,,,
Niiwin Indigenous Foods Market,https://www.aicho.org/niiwin-indigenous-foods-market.html#/,https://www.aicho.org/uploads/1/2/4/6/124645825/published/38411881-2027441273955136-6262560121457475584-n.jpg?1567098008,,,,,,,,,DCCFD0003,,,,,,,,,,,,,,,,,,
Spirit Lake Native Farms,https://www.spiritlakenativefarms.com/,https://cdn.shopify.com/s/files/1/0452/5765/4437/files/black_72b6051e-22b4-4a98-84a5-8f64d4e499d1_200x.png?v=1597019304,,,,,,,,,DCCFD0003,,,,,,,,,,,,,,,,,,
Urban Agriculture Pre-written Email,https://www.ecolibrium3.org/advocate-for-urban-agriculture-policies/,https://i0.wp.com/www.ecolibrium3.org/wp-content/uploads/2020/09/Advocate-for-Urban-Agriculture-Policies​.jpg?fit=2000%2C1500&ssl=1,,,,,,,,,DCCEA0006,,,,,,,,,,,,,,,,,,
Food Access Land Trust Contact Info,https://www.ecolibrium3.org/help-develop-a-food-access-land-trust/,https://i0.wp.com/www.ecolibrium3.org/wp-content/uploads/2020/08/pexels-lukas-296230-scaled.jpg?fit=2560%2C1695&ssl=1,,,,,,,,,DCCEA0007,,,,,,,,,,,,,,,,,,
BBC Climate Change Food Calculator,https://www.bbc.com/news/science-environment-46459714,https://ichef.bbci.co.uk/news/976/cpsprodpb/1172/production/_121266440_green_diet_article_image_976-nc.jpg,,,,,,,,,DCCFD0004,,,,,,,,,,,,,,,,,,
Food Carbon Emissions Calculator,http://www.foodemissions.com/foodemissions/Calculator,http://www.foodemissions.com/foodemissions/App_Images/cm_header_grey.png,,,,,,,,,DCCFD0004,,,,,,,,,,,,,,,,,,
Meat Calculator,https://www.blitzresults.com/en/meat/#sources-formulas-and-references-to-the-meat-calculator,https://www.blitzresults.com/wp-content/uploads/meat_consumption.png,,,,,,,,,DCCFD0004,,,,,,,,,,,,,,,,,,
Treaty of 1854,https://www.1854treatyauthority.org/,https://www.1854treatyauthority.org/templates/modern_flavor/images/s5_logo.png,,,,,,,,,DCCEA0008,,,,,,,,,,,,,,,,,,
Local Food Community Initiatives,https://www.ecolibrium3.org/duluthclimateaction/communityinitiatives/,https://i0.wp.com/www.ecolibrium3.org/wp-content/uploads/2020/10/Community-Initiatives-Page.jpg?fit=2058%2C1367&ssl=1,,,,,,,,,DCCFD0005,,,,,,,,,,,,,,,,,,
Composting in Your Backyard,https://www.pca.state.mn.us/waste/composting-your-backyard,https://www.pca.state.mn.us/sites/default/files/styles/secondary_360px_wide/public/shovel-compost_square.jpg?itok=Ki02T-fl,,,,,,,,,DCCFD0006,,,,,,,,,,,,,,,,,,
EPA: Compost at Home,https://www.epa.gov/recycle/composting-home,https://www.epa.gov/system/files/images/2022-03/epa-standard-twitter.jp,,,,,,,,,"DCCFD0006,DCCHH0012",,,,,,,,,,,,,,,,,,
NPR: 5 Steps to Compost at Home,https://www.npr.org/2020/04/07/828918397/how-to-compost-at-home,https://media.npr.org/assets/img/2020/04/08/lk_compost_cover2_custom-22ec1882c3e8351d8a2ab5860299eaab9a4419ce-s1600-c85.webp,,,,,,,,,"DCCFD0006,DCCHH0012",,,,,,,,,,,,,,,,,,
WLSSD Drop Off Instructions,https://wlssd.com/services/food-waste/drop-off-instructions/,https://wlssd.com/wp-content/uploads/2021/05/BPI-logo-2016-low-rez.jpg,,,,,,,,,"DCCFD0015,DCCFD0012",,,,,,,,,,,,,,,,,,
WLSSD Yard Waste Drop,https://wlssd.com/services/yard-waste/,https://wlssd.com/wp-content/uploads/2014/12/yard-waste-banner.jpg,,,,,,,,,DCCFD0015,,,,,,,,,,,,,,,,,,
Climate Change Field Guide: Northern MN Forests,https://naldc.nal.usda.gov/download/6949547/PDF,https://toolkit.climate.gov/sites/default/files/styles/splash_image/public/nmn%20(1).jpg?itok=5s68krsb,,,,,,,,,DCCEA0010,,,,,,,,,,,,,,,,,,
Monarch Watch,https://monarchwatch.org/waystations/,https://monarchwatch.org/monarchwatch-1200x628.png,,,,,,,,,DCCEA0010,,,,,,,,,,,,,,,,,,
National Wildlife Foundation: Certified Habitat,https://www.nwf.org/Garden-for-Wildlife/Certify,https://www.nwf.org/-/media/NEW-WEBSITE/Programs/Garden-for-Wildlife/CWH-sign_David-Mizejewski_400x267.ashx,,,,,,,,,DCCEA0010,,,,,,,,,,,,,,,,,,
Dibajinjigaadeg Anishinaabe Ezhitwaad: A Tribal Climate Adaptation Menu,https://www.ecolibrium3.org/tribal-climate-adaptation-menu/,https://i0.wp.com/www.ecolibrium3.org/wp-content/uploads/2020/08/A-Tribal-Climate-Adaptation-Menu.png?fit=600%2C756&ssl=1,,,,,,,,,"DCCEA0011,DCCEA0017",,,,,,,,,,,,,,,,,,
